song_id,user_id,timestamp,duration_sec,title,artist,genre,mood
S0019,U079,2025-04-03T15:59:38.000Z,248,Record book,Cheryl Reeves,HipHop,Sad
S0036,U086,2025-04-05T14:46:34.000Z,271,Rise rather even,Angela Hayden,HipHop,Sad
S0001,U098,2025-03-29T16:26:51.000Z,154,Democrat really,Kevin Yu,Pop,Energetic
S0011,U029,2025-04-07T16:41:47.000Z,179,Play coach,Susan Jones,Pop,Happy
S0008,U014,2025-04-01T01:15:16.000Z,99,Decade anything woman,Nicholas Patterson,Jazz,Energetic
S0040,U022,2025-03-30T07:49:34.000Z,240,Subject ever,Paula Roberts,Rock,Energetic
S0004,U047,2025-03-31T19:05:26.000Z,135,Doctor notice the,Peter Hernandez,Jazz,Chill
S0008,U055,2025-04-06T20:50:22.000Z,209,Decade anything woman,Nicholas Patterson,Jazz,Energetic
S0043,U053,2025-04-06T06:57:20.000Z,105,Foreign maintain,Rodney Rodriguez,Classical,Happy
S0012,U030,2025-04-05T02:01:40.000Z,286,Suffer letter,Catherine Davis,Classical,Happy
S0027,U089,2025-04-04T01:35:35.000Z,178,Reach,Richard Jensen,Classical,Happy
S0013,U014,2025-03-31T18:20:46.000Z,34,Laugh believe although,Edward Hill,Jazz,Energetic
S0026,U023,2025-04-09T06:14:17.000Z,207,Real every,James Cruz,Pop,Chill
S0048,U027,2025-03-30T02:08:31.000Z,212,Author them wrong challenge,Juan Fox,Rock,Energetic
S0019,U084,2025-04-09T17:31:31.000Z,262,Record book,Cheryl Reeves,HipHop,Sad
S0040,U071,2025-04-01T16:02:03.000Z,118,Subject ever,Paula Roberts,Rock,Energetic
S0030,U063,2025-03-30T12:35:39.000Z,54,Create window,Richard Rivera,Pop,Sad
S0001,U030,2025-04-05T13:41:03.000Z,142,Democrat really,Kevin Yu,Pop,Energetic
S0002,U011,2025-04-03T20:21:31.000Z,135,Into,Jessica Finley,HipHop,Sad
S0041,U032,2025-04-04T18:01:40.000Z,105,Now brother,Kenneth Morrison,HipHop,Energetic
S0045,U048,2025-03-28T02:33:13.000Z,65,Official young,Jeremy Mcfarland,Pop,Energetic
S0044,U054,2025-04-07T04:51:20.000Z,257,Bill,Natalie Miller,Rock,Chill
S0026,U059,2025-04-08T17:17:14.000Z,122,Real every,James Cruz,Pop,Chill
S0037,U013,2025-04-01T18:48:33.000Z,203,Yet crime,Brandon Farley,Classical,Energetic
S0049,U076,2025-03-30T23:40:18.000Z,71,Rich,Marisa Wade,Rock,Energetic
S0007,U020,2025-04-10T03:51:23.000Z,221,Could bring official,Monica Butler,Rock,Chill
S0037,U084,2025-04-03T19:09:51.000Z,129,Yet crime,Brandon Farley,Classical,Energetic
S0007,U046,2025-04-05T02:11:59.000Z,257,Could bring official,Monica Butler,Rock,Chill
S0042,U007,2025-04-11T00:31:58.000Z,251,Suggest law,Scott Johns,HipHop,Energetic
S0045,U008,2025-04-05T11:10:48.000Z,114,Official young,Jeremy Mcfarland,Pop,Energetic
S0036,U058,2025-03-30T14:11:55.000Z,262,Rise rather even,Angela Hayden,HipHop,Sad
S0043,U097,2025-04-02T06:59:04.000Z,248,Foreign maintain,Rodney Rodriguez,Classical,Happy
S0041,U026,2025-04-03T23:40:36.000Z,213,Now brother,Kenneth Morrison,HipHop,Energetic
S0019,U015,2025-03-30T04:23:30.000Z,297,Record book,Cheryl Reeves,HipHop,Sad
S0007,U023,2025-04-04T16:24:32.000Z,68,Could bring official,Monica Butler,Rock,Chill
S0040,U094,2025-04-04T20:48:34.000Z,163,Subject ever,Paula Roberts,Rock,Energetic
S0022,U032,2025-04-04T07:03:44.000Z,49,Identify class,Kelly Vargas,Classical,Sad
S0035,U090,2025-04-04T10:44:05.000Z,97,Nor TV,Aaron Nguyen,Jazz,Happy
S0003,U031,2025-03-28T18:19:52.000Z,36,While account,Wendy Mendez,Jazz,Happy
S0005,U085,2025-03-28T03:38:37.000Z,137,Particular just material,Beverly Adams,Jazz,Sad
S0023,U049,2025-04-04T01:14:26.000Z,87,Success to anyone be,Edward Campbell,Pop,Sad
S0048,U012,2025-04-10T03:47:50.000Z,129,Author them wrong challenge,Juan Fox,Rock,Energetic
S0048,U050,2025-04-09T18:23:10.000Z,206,Author them wrong challenge,Juan Fox,Rock,Energetic
S0014,U006,2025-04-07T04:50:36.000Z,149,Woman section,Taylor Gray,Pop,Energetic
S0026,U046,2025-04-01T15:49:44.000Z,263,Real every,James Cruz,Pop,Chill
S0032,U075,2025-04-03T23:44:53.000Z,48,Its push everybody,Anthony Perry,Pop,Energetic
S0002,U044,2025-04-04T02:18:48.000Z,174,Into,Jessica Finley,HipHop,Sad
S0022,U013,2025-04-04T10:47:11.000Z,67,Identify class,Kelly Vargas,Classical,Sad
S0009,U002,2025-03-28T02:26:38.000Z,127,Its particularly admit provide,Steve Martinez,Classical,Chill
S0039,U007,2025-03-29T19:07:07.000Z,113,Kid agency,Anna Johnson,Jazz,Sad
S0004,U093,2025-03-28T06:35:54.000Z,276,Doctor notice the,Peter Hernandez,Jazz,Chill
S0033,U063,2025-03-31T19:28:49.000Z,72,Or part idea,Mrs. Kelli Mcfarland,HipHop,Energetic
S0016,U075,2025-04-05T20:50:55.000Z,290,Structure reveal former,Jeffrey Wolfe,Pop,Energetic
S0014,U043,2025-04-04T14:42:05.000Z,107,Woman section,Taylor Gray,Pop,Energetic
S0045,U078,2025-03-30T00:34:40.000Z,293,Official young,Jeremy Mcfarland,Pop,Energetic
S0015,U046,2025-03-31T08:38:34.000Z,240,Foreign somebody road,Bryan Butler,Rock,Chill
S0012,U066,2025-04-01T02:01:07.000Z,235,Suffer letter,Catherine Davis,Classical,Happy
S0050,U042,2025-04-01T09:08:19.000Z,67,Congress left,Kristy Yang,Pop,Chill
S0039,U027,2025-04-08T12:22:06.000Z,30,Kid agency,Anna Johnson,Jazz,Sad
S0040,U039,2025-04-08T04:25:25.000Z,200,Subject ever,Paula Roberts,Rock,Energetic
S0037,U063,2025-04-05T15:05:08.000Z,297,Yet crime,Brandon Farley,Classical,Energetic
S0019,U065,2025-04-02T19:44:40.000Z,252,Record book,Cheryl Reeves,HipHop,Sad
S0016,U026,2025-04-06T16:21:51.000Z,81,Structure reveal former,Jeffrey Wolfe,Pop,Energetic
S0045,U056,2025-04-03T04:01:47.000Z,164,Official young,Jeremy Mcfarland,Pop,Energetic
S0032,U071,2025-04-08T13:18:35.000Z,158,Its push everybody,Anthony Perry,Pop,Energetic
S0021,U030,2025-04-04T15:50:01.000Z,266,Country special law,Heidi Davis,Pop,Energetic
S0026,U052,2025-03-28T03:06:46.000Z,81,Real every,James Cruz,Pop,Chill
S0009,U091,2025-04-10T17:43:28.000Z,86,Its particularly admit provide,Steve Martinez,Classical,Chill
S0030,U042,2025-03-30T08:07:04.000Z,142,Create window,Richard Rivera,Pop,Sad
S0029,U087,2025-04-06T05:24:42.000Z,293,Seem less,Jared Williamson,HipHop,Sad
S0037,U007,2025-04-02T09:03:37.000Z,111,Yet crime,Brandon Farley,Classical,Energetic
S0047,U075,2025-04-01T00:57:41.000Z,273,Serve rich expert,Collin Luna,Pop,Happy
S0030,U073,2025-03-28T05:44:43.000Z,252,Create window,Richard Rivera,Pop,Sad
S0035,U069,2025-03-28T05:05:41.000Z,143,Nor TV,Aaron Nguyen,Jazz,Happy
S0036,U024,2025-04-04T11:47:35.000Z,211,Rise rather even,Angela Hayden,HipHop,Sad
S0050,U085,2025-04-06T03:53:02.000Z,239,Congress left,Kristy Yang,Pop,Chill
S0040,U047,2025-04-02T01:59:34.000Z,155,Subject ever,Paula Roberts,Rock,Energetic
S0050,U090,2025-03-29T08:12:12.000Z,54,Congress left,Kristy Yang,Pop,Chill
S0012,U058,2025-04-02T21:43:28.000Z,286,Suffer letter,Catherine Davis,Classical,Happy
S0049,U058,2025-04-05T14:32:46.000Z,271,Rich,Marisa Wade,Rock,Energetic
S0049,U042,2025-04-03T06:57:59.000Z,275,Rich,Marisa Wade,Rock,Energetic
S0039,U058,2025-03-30T10:13:41.000Z,261,Kid agency,Anna Johnson,Jazz,Sad
S0035,U063,2025-04-02T03:35:43.000Z,273,Nor TV,Aaron Nguyen,Jazz,Happy
S0007,U034,2025-03-29T04:09:17.000Z,255,Could bring official,Monica Butler,Rock,Chill
S0049,U070,2025-03-31T13:36:51.000Z,150,Rich,Marisa Wade,Rock,Energetic
S0016,U055,2025-03-29T03:06:58.000Z,90,Structure reveal former,Jeffrey Wolfe,Pop,Energetic
S0023,U084,2025-04-01T06:32:34.000Z,256,Success to anyone be,Edward Campbell,Pop,Sad
S0002,U066,2025-04-09T11:25:02.000Z,138,Into,Jessica Finley,HipHop,Sad
S0044,U072,2025-04-04T16:46:17.000Z,297,Bill,Natalie Miller,Rock,Chill
S0047,U014,2025-04-02T09:37:29.000Z,299,Serve rich expert,Collin Luna,Pop,Happy
S0008,U013,2025-03-28T06:50:44.000Z,142,Decade anything woman,Nicholas Patterson,Jazz,Energetic
S0042,U084,2025-03-28T22:29:25.000Z,237,Suggest law,Scott Johns,HipHop,Energetic
S0042,U004,2025-03-31T07:23:16.000Z,196,Suggest law,Scott Johns,HipHop,Energetic
S0041,U059,2025-03-30T01:17:23.000Z,176,Now brother,Kenneth Morrison,HipHop,Energetic
S0041,U049,2025-03-28T17:05:13.000Z,81,Now brother,Kenneth Morrison,HipHop,Energetic
S0030,U052,2025-04-07T16:08:58.000Z,173,Create window,Richard Rivera,Pop,Sad
S0035,U041,2025-04-07T22:18:27.000Z,256,Nor TV,Aaron Nguyen,Jazz,Happy
S0041,U001,2025-03-28T10:28:47.000Z,194,Now brother,Kenneth Morrison,HipHop,Energetic
S0014,U012,2025-04-02T08:19:30.000Z,87,Woman section,Taylor Gray,Pop,Energetic
S0008,U016,2025-04-04T07:01:07.000Z,298,Decade anything woman,Nicholas Patterson,Jazz,Energetic
S0013,U022,2025-03-31T19:34:32.000Z,65,Laugh believe although,Edward Hill,Jazz,Energetic
S0010,U008,2025-04-01T17:45:39.000Z,56,Page,Deborah Obrien,Classical,Happy
S0034,U002,2025-04-02T04:30:47.000Z,146,City cut this,Robert Holmes,Classical,Energetic
S0048,U070,2025-04-10T06:31:34.000Z,161,Author them wrong challenge,Juan Fox,Rock,Energetic
S0016,U084,2025-04-05T05:41:28.000Z,209,Structure reveal former,Jeffrey Wolfe,Pop,Energetic
S0044,U098,2025-04-05T23:48:05.000Z,116,Bill,Natalie Miller,Rock,Chill
S0020,U094,2025-03-31T23:28:53.000Z,102,Two imagine must,Susan Lang,Rock,Happy
S0011,U096,2025-04-08T04:45:46.000Z,205,Play coach,Susan Jones,Pop,Happy
S0017,U082,2025-04-06T01:40:25.000Z,61,Such bed,Mackenzie Morrow,Classical,Sad
S0004,U097,2025-03-31T12:53:17.000Z,192,Doctor notice the,Peter Hernandez,Jazz,Chill
S0003,U024,2025-04-07T02:50:42.000Z,190,While account,Wendy Mendez,Jazz,Happy
S0013,U077,2025-03-28T07:29:45.000Z,175,Laugh believe although,Edward Hill,Jazz,Energetic
S0044,U048,2025-03-29T02:14:48.000Z,40,Bill,Natalie Miller,Rock,Chill
S0012,U088,2025-04-03T09:46:13.000Z,263,Suffer letter,Catherine Davis,Classical,Happy
S0044,U059,2025-04-08T07:29:10.000Z,256,Bill,Natalie Miller,Rock,Chill
S0027,U074,2025-04-03T14:17:09.000Z,102,Reach,Richard Jensen,Classical,Happy
S0028,U090,2025-04-04T19:38:43.000Z,115,Perform party civil threat,Laurie Alvarez,Rock,Sad
S0011,U087,2025-04-11T01:07:09.000Z,125,Play coach,Susan Jones,Pop,Happy
S0031,U100,2025-03-28T16:55:03.000Z,164,Work bill,John Henderson,Classical,Happy
S0001,U040,2025-03-28T10:59:23.000Z,249,Democrat really,Kevin Yu,Pop,Energetic
S0005,U079,2025-04-10T01:43:01.000Z,138,Particular just material,Beverly Adams,Jazz,Sad
S0047,U029,2025-04-07T22:25:57.000Z,104,Serve rich expert,Collin Luna,Pop,Happy
S0032,U001,2025-04-01T22:51:36.000Z,216,Its push everybody,Anthony Perry,Pop,Energetic
S0019,U002,2025-03-31T11:33:49.000Z,277,Record book,Cheryl Reeves,HipHop,Sad
S0011,U034,2025-03-30T13:27:06.000Z,173,Play coach,Susan Jones,Pop,Happy
S0006,U099,2025-03-29T18:08:48.000Z,167,Tend too cell,Jacqueline Gray,Pop,Sad
S0014,U080,2025-04-05T21:31:55.000Z,76,Woman section,Taylor Gray,Pop,Energetic
S0049,U009,2025-03-30T00:29:16.000Z,123,Rich,Marisa Wade,Rock,Energetic
S0039,U028,2025-04-06T09:59:13.000Z,56,Kid agency,Anna Johnson,Jazz,Sad
S0024,U072,2025-03-31T21:20:53.000Z,235,Middle know six,Sean Brandt DDS,Pop,Energetic
S0039,U098,2025-04-02T17:39:43.000Z,295,Kid agency,Anna Johnson,Jazz,Sad
S0002,U035,2025-04-08T11:21:37.000Z,256,Into,Jessica Finley,HipHop,Sad
S0038,U018,2025-03-31T10:03:33.000Z,66,Small who,Jacqueline Leach,HipHop,Chill
S0043,U001,2025-04-02T20:15:31.000Z,132,Foreign maintain,Rodney Rodriguez,Classical,Happy
S0007,U050,2025-04-05T07:45:13.000Z,90,Could bring official,Monica Butler,Rock,Chill
S0031,U014,2025-04-06T19:46:35.000Z,31,Work bill,John Henderson,Classical,Happy
S0016,U036,2025-04-08T08:38:11.000Z,117,Structure reveal former,Jeffrey Wolfe,Pop,Energetic
S0042,U094,2025-03-31T12:53:54.000Z,126,Suggest law,Scott Johns,HipHop,Energetic
S0030,U060,2025-04-04T21:39:38.000Z,212,Create window,Richard Rivera,Pop,Sad
S0035,U029,2025-04-09T06:09:44.000Z,55,Nor TV,Aaron Nguyen,Jazz,Happy
S0023,U024,2025-03-31T09:22:31.000Z,141,Success to anyone be,Edward Campbell,Pop,Sad
S0046,U059,2025-04-06T02:34:08.000Z,68,Exist heavy,Angela Chandler,Classical,Happy
S0009,U011,2025-03-29T07:14:00.000Z,262,Its particularly admit provide,Steve Martinez,Classical,Chill
S0010,U061,2025-04-05T19:30:39.000Z,266,Page,Deborah Obrien,Classical,Happy
S0032,U084,2025-03-29T00:28:39.000Z,222,Its push everybody,Anthony Perry,Pop,Energetic
S0037,U057,2025-04-09T15:42:17.000Z,262,Yet crime,Brandon Farley,Classical,Energetic
S0033,U089,2025-04-02T15:40:04.000Z,114,Or part idea,Mrs. Kelli Mcfarland,HipHop,Energetic
S0001,U098,2025-03-31T04:49:09.000Z,159,Democrat really,Kevin Yu,Pop,Energetic
S0022,U070,2025-03-29T16:24:40.000Z,113,Identify class,Kelly Vargas,Classical,Sad
S0003,U076,2025-04-02T10:52:16.000Z,149,While account,Wendy Mendez,Jazz,Happy
S0013,U081,2025-04-09T10:49:22.000Z,251,Laugh believe although,Edward Hill,Jazz,Energetic
S0011,U047,2025-04-04T13:22:00.000Z,258,Play coach,Susan Jones,Pop,Happy
S0037,U083,2025-03-29T22:30:45.000Z,141,Yet crime,Brandon Farley,Classical,Energetic
S0031,U060,2025-04-05T14:10:21.000Z,64,Work bill,John Henderson,Classical,Happy
S0002,U042,2025-04-10T12:28:55.000Z,281,Into,Jessica Finley,HipHop,Sad
S0030,U074,2025-03-29T07:10:21.000Z,251,Create window,Richard Rivera,Pop,Sad
S0031,U051,2025-03-31T11:20:51.000Z,107,Work bill,John Henderson,Classical,Happy
S0014,U075,2025-03-31T08:11:10.000Z,261,Woman section,Taylor Gray,Pop,Energetic
S0043,U081,2025-03-29T21:12:45.000Z,290,Foreign maintain,Rodney Rodriguez,Classical,Happy
S0003,U006,2025-03-28T03:17:03.000Z,97,While account,Wendy Mendez,Jazz,Happy
S0037,U026,2025-04-03T02:55:39.000Z,186,Yet crime,Brandon Farley,Classical,Energetic
S0047,U097,2025-04-10T02:25:32.000Z,217,Serve rich expert,Collin Luna,Pop,Happy
S0017,U069,2025-03-31T23:42:59.000Z,119,Such bed,Mackenzie Morrow,Classical,Sad
S0003,U031,2025-03-28T12:00:04.000Z,118,While account,Wendy Mendez,Jazz,Happy
S0009,U036,2025-03-28T16:15:35.000Z,160,Its particularly admit provide,Steve Martinez,Classical,Chill
S0028,U050,2025-04-05T12:23:55.000Z,257,Perform party civil threat,Laurie Alvarez,Rock,Sad
S0042,U006,2025-04-02T06:42:22.000Z,242,Suggest law,Scott Johns,HipHop,Energetic
S0045,U077,2025-03-30T20:35:40.000Z,212,Official young,Jeremy Mcfarland,Pop,Energetic
S0013,U070,2025-03-29T19:39:43.000Z,210,Laugh believe although,Edward Hill,Jazz,Energetic
S0005,U038,2025-04-09T11:46:07.000Z,187,Particular just material,Beverly Adams,Jazz,Sad
S0046,U033,2025-04-02T18:41:32.000Z,274,Exist heavy,Angela Chandler,Classical,Happy
S0047,U041,2025-04-05T04:49:33.000Z,250,Serve rich expert,Collin Luna,Pop,Happy
S0037,U036,2025-03-28T03:27:21.000Z,168,Yet crime,Brandon Farley,Classical,Energetic
S0046,U052,2025-04-01T17:51:37.000Z,298,Exist heavy,Angela Chandler,Classical,Happy
S0031,U054,2025-04-04T20:25:50.000Z,198,Work bill,John Henderson,Classical,Happy
S0024,U021,2025-04-03T04:29:24.000Z,109,Middle know six,Sean Brandt DDS,Pop,Energetic
S0042,U006,2025-04-09T13:58:26.000Z,207,Suggest law,Scott Johns,HipHop,Energetic
S0034,U063,2025-04-06T19:26:26.000Z,171,City cut this,Robert Holmes,Classical,Energetic
S0031,U026,2025-04-01T05:51:40.000Z,182,Work bill,John Henderson,Classical,Happy
S0010,U053,2025-04-08T22:09:48.000Z,155,Page,Deborah Obrien,Classical,Happy
S0047,U034,2025-03-30T11:17:07.000Z,33,Serve rich expert,Collin Luna,Pop,Happy
S0012,U096,2025-04-08T23:19:12.000Z,36,Suffer letter,Catherine Davis,Classical,Happy
S0007,U071,2025-03-29T21:59:47.000Z,202,Could bring official,Monica Butler,Rock,Chill
S0010,U041,2025-04-08T17:26:27.000Z,108,Page,Deborah Obrien,Classical,Happy
S0031,U011,2025-04-01T01:16:41.000Z,196,Work bill,John Henderson,Classical,Happy
S0003,U098,2025-04-05T01:25:05.000Z,111,While account,Wendy Mendez,Jazz,Happy
S0022,U085,2025-04-02T05:23:29.000Z,298,Identify class,Kelly Vargas,Classical,Sad
S0027,U058,2025-04-02T09:56:33.000Z,168,Reach,Richard Jensen,Classical,Happy
S0005,U060,2025-04-05T17:11:53.000Z,289,Particular just material,Beverly Adams,Jazz,Sad
S0020,U044,2025-04-10T04:24:21.000Z,158,Two imagine must,Susan Lang,Rock,Happy
S0008,U054,2025-04-07T05:41:34.000Z,203,Decade anything woman,Nicholas Patterson,Jazz,Energetic
S0026,U047,2025-04-01T03:15:10.000Z,179,Real every,James Cruz,Pop,Chill
S0020,U019,2025-04-09T15:04:08.000Z,256,Two imagine must,Susan Lang,Rock,Happy
S0003,U097,2025-03-28T22:59:16.000Z,300,While account,Wendy Mendez,Jazz,Happy
S0003,U071,2025-03-28T15:57:26.000Z,245,While account,Wendy Mendez,Jazz,Happy
S0027,U053,2025-04-07T09:25:48.000Z,55,Reach,Richard Jensen,Classical,Happy
S0023,U033,2025-04-05T17:43:40.000Z,118,Success to anyone be,Edward Campbell,Pop,Sad
S0050,U025,2025-04-04T20:16:09.000Z,172,Congress left,Kristy Yang,Pop,Chill
S0024,U088,2025-03-31T07:51:58.000Z,207,Middle know six,Sean Brandt DDS,Pop,Energetic
S0019,U062,2025-03-28T14:50:17.000Z,182,Record book,Cheryl Reeves,HipHop,Sad
S0039,U097,2025-04-07T01:19:00.000Z,142,Kid agency,Anna Johnson,Jazz,Sad
S0008,U074,2025-04-06T07:42:45.000Z,241,Decade anything woman,Nicholas Patterson,Jazz,Energetic
S0003,U040,2025-04-05T01:19:44.000Z,55,While account,Wendy Mendez,Jazz,Happy
S0017,U086,2025-04-04T00:53:58.000Z,98,Such bed,Mackenzie Morrow,Classical,Sad
S0030,U094,2025-04-05T17:46:31.000Z,36,Create window,Richard Rivera,Pop,Sad
S0017,U059,2025-04-08T11:44:03.000Z,238,Such bed,Mackenzie Morrow,Classical,Sad
S0043,U061,2025-03-30T00:39:24.000Z,144,Foreign maintain,Rodney Rodriguez,Classical,Happy
S0035,U018,2025-03-29T15:40:22.000Z,181,Nor TV,Aaron Nguyen,Jazz,Happy
S0003,U060,2025-04-09T04:43:46.000Z,45,While account,Wendy Mendez,Jazz,Happy
S0015,U088,2025-04-11T01:43:29.000Z,220,Foreign somebody road,Bryan Butler,Rock,Chill
S0031,U077,2025-03-30T06:34:07.000Z,176,Work bill,John Henderson,Classical,Happy
S0034,U002,2025-04-02T12:31:25.000Z,280,City cut this,Robert Holmes,Classical,Energetic
S0020,U094,2025-03-30T19:59:51.000Z,206,Two imagine must,Susan Lang,Rock,Happy
